moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes,difficulty,option_scenarios
WaterfallWorldHomeStage:3208:1041,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Sphynx Traveling to the Waterfall,WaterfallWorldHomeStage:3208:1041,3208,1041,ShineFlag_None,WaterfallWorldHomeStage::checkpoint::obj1724,,Fukankun,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,13450.000,853.567,7600.000,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,23,-1,12,false,false,3;4,空飛ぶスフィンクス,滝を旅する スフィン・クイズ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
TrexPoppunExStage:169:1115,Cascade Kingdom,TrexPoppunExStage,Dinosaur Nest,subarea,Dinosaur Nest: Running Wild!,TrexPoppunExStage:169:1115,169,1115,ShineFlag_None,TrexPoppunExStage::entrance::RexPoppunEx::sub_near,,TRex,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,"captures=Dino | method_1(cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,4250.000,2165.400,8250.000,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,12,-1,78,false,false,2;3;4;7,滝のワールド壊れパーツ006,大あばれ！ 恐竜の巣,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
TrexPoppunExStage:18:1116,Cascade Kingdom,TrexPoppunExStage,Dinosaur Nest,subarea,Dinosaur Nest: Big Cleanup!,TrexPoppunExStage:18:1116,18,1116,ShineFlag_None,TrexPoppunExStage::entrance::RexPoppunEx::sub_near,,free,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,"captures=Dino | method_1(cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture) | method_2(cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture) | method_3(jump=Long Jump)",true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,150.000,-100.000,-950.000,TrexPoppunExStageMap.szs;ShineInfo.szs,TrexPoppunExStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,15,15,-1,78,false,false,2;3;4;7,ステージスイッチ_ANDスイッチ,大そうじ！ 恐竜の巣,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
WaterfallWorldHomeStage:3284:1145,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,On Top of the Rubble,WaterfallWorldHomeStage:3284:1145,3284,1145,ShineFlag_None,WaterfallWorldHomeStage::checkpoint::obj1724,,free,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,ShineAddHeight,M,-1,,1;2;3;6,-1,None,,11550.000,873.633,-1450.000,WaterfallWorldHomeStageMap.szs;ShineInfo.szs,WaterfallWorldHomeStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,4,2,-1,78,false,false,2;3;4;7,シャイン【2m置き】,ガラクタの上で,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
WaterfallWorldHomeStage:3523:1167,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Inside the Busted Fossil,WaterfallWorldHomeStage:3523:1167,3523,1167,ShineFlag_Extra,WaterfallWorldHomeStage::checkpoint::obj601,,Wanwan,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,"captures=Tank, Chain Chomp, Dino, Coin Coffer, Chargin' Chuck, Bullet Bill, Hammer Bro | method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Capture)",true,,,,,,,,,317.162,6100.000,-2601.120,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,39,-1,8,false,true,4,滝のワールドホーム壊れる骨001,くずれた化石の中から,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
CloudWorldHomeStage:156:851,Cloud Kingdom,CloudWorldHomeStage,Cloud Kingdom,overworld,Digging in the...Cloud?,CloudWorldHomeStage:156:851,156,851,ShineFlag_Extra,CloudWorldHomeStage::start,,GroundPound,WorldPeace_Cloud,MoonRockActive_Cloud,primary,unrated,,method_1(jump=Ground Pound Jump (514); cap_throw=No Cap Throw Needed; other=Ground Pound),true,,,,,,,,,2800.000,300.000,2800.000,ShineInfo.szs,ShineList_CloudWorldHomeStage.byml;ShinePosList.byml,1,2,-1,8,false,true,4,ここ掘れポイント,雲の中で みーつけた！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
CloudWorldHomeStage:138:852,Cloud Kingdom,CloudWorldHomeStage,Cloud Kingdom,overworld,"High, High Above the Clouds",CloudWorldHomeStage:138:852,138,852,ShineFlag_Extra,CloudWorldHomeStage::start,,GroundPound,WorldPeace_Cloud,MoonRockActive_Cloud,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Ground Pound)",true,ShineAddByRock,A,-1,,3,-1,None,,-2350.000,3350.000,0.000,CloudWorldHomeStageMap.szs;ShineInfo.szs,CloudWorldHomeStageMap.byml;ShineList_CloudWorldHomeStage.byml;ShinePosList.byml,1,3,-1,8,false,true,4,シャイン【月の石追加版】,高い高い 雲の上,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
CloudWorldHomeStage:154:853,Cloud Kingdom,CloudWorldHomeStage,Cloud Kingdom,overworld,Crossing the Cloud Sea,CloudWorldHomeStage:154:853,154,853,ShineFlag_Extra,CloudWorldHomeStage::start,,free,WorldPeace_Cloud,MoonRockActive_Cloud,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=Neutral Throw; other=None) | method_2(jump=Cap Return Jump (400); cap_throw=Neutral Throw; other=Dive),true,,,,,,,,,-850.000,-747.000,-15700.000,ShineInfo.szs,ShineList_CloudWorldHomeStage.byml;ShinePosList.byml,1,4,-1,8,false,true,4,鍵付き宝箱,雲の海を かきわけて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
Cube2DExStage:38:914,Cloud Kingdom,Cube2DExStage,2D Cube,subarea,King of the Cube!,Cube2DExStage:38:914,38,914,ShineFlag_Extra,Cube2DExStage::entrance::cube::sub_near,,free,WorldPeace_Cloud,MoonRockActive_Cloud,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Crouch),true,,,,,,,,,-3200.000,200.000,3200.000,ShineInfo.szs,ShineList_CloudWorldHomeStage.byml;ShinePosList.byml,1,6,-1,8,false,true,4,シャインチップ全取得監視者,キング オブ キューブ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
Cube2DExStage:251:915,Cloud Kingdom,Cube2DExStage,2D Cube,subarea,The Sixth Face,Cube2DExStage:251:915,251,915,ShineFlag_Extra,Cube2DExStage::entrance::cube::sub_near,,free,WorldPeace_Cloud,MoonRockActive_Cloud,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Crouch),true,ShineDot,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,2550.000,3500.000,-2800.000,Cube2DExStageMap.szs;ShineInfo.szs,Cube2DExStageMap.byml;ShineList_CloudWorldHomeStage.byml;ShinePosList.byml,15,7,-1,8,false,true,4,シャインドット_2D,登ってジャンプ！ とうめいブロック,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
FukuwaraiKuriboStage:116:982,Cloud Kingdom,FukuwaraiKuriboStage,Picture Match,subarea,Picture Match: Basically a Goomba,FukuwaraiKuriboStage:116:982,116,982,ShineFlag_None,FukuwaraiKuriboStage::entrance::Fukuwarai::sub_near,,FukuwaraiFacePartsKuribo,WorldPeace_Cloud,MoonRockActive_Cloud,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Down Throw, Spin Throw; other=Crouch, Capture)",true,,,,,,,,,0.000,273.642,0.000,ShineInfo.szs,ShineList_CloudWorldHomeStage.byml;ShinePosList.byml,1,0,-1,14,false,false,2;3;4,福笑いNPC,似てる？ 絵あわせクリボー,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
FukuwaraiKuriboStage:117:983,Cloud Kingdom,FukuwaraiKuriboStage,Picture Match,subarea,Picture Match: A Stellar Goomba,FukuwaraiKuriboStage:117:983,117,983,ShineFlag_Extra,FukuwaraiKuriboStage::entrance::Fukuwarai::sub_near,,FukuwaraiFacePartsKuribo,WorldPeace_Cloud,MoonRockActive_Cloud,primary,unrated,,,true,,,,,,,,,0.000,273.642,0.000,ShineInfo.szs,ShineList_CloudWorldHomeStage.byml;ShinePosList.byml,1,5,-1,14,false,true,2;3;4,福笑いNPC,そっくり！ 絵あわせクリボー,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
CloudWorldHomeStage:130:1118,Cloud Kingdom,CloudWorldHomeStage,Cloud Kingdom,overworld,Peach in the Cloud Kingdom,CloudWorldHomeStage:130:1118,130,1118,ShineFlag_None,CloudWorldHomeStage::start,,KingdomAccess_Mushroom,WorldPeace_Cloud,MoonRockActive_Cloud,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Spin Throw, Neutral Throw)",true,,,,,,,,,3200.000,145.980,-3200.000,ShineInfo.szs,ShineList_CloudWorldHomeStage.byml;ShinePosList.byml,1,1,-1,12,false,false,3;4,世界旅行ピーチ,雲の国で ピーチ姫,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
CloudWorldHomeStage:392:1160,Cloud Kingdom,CloudWorldHomeStage,Cloud Kingdom,overworld,Taking Notes: Up and Down,CloudWorldHomeStage:392:1160,392,1160,ShineFlag_Extra,CloudWorldHomeStage::start,,GroundPound,WorldPeace_Cloud,MoonRockActive_Cloud,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw; other=Ground Pound, Homing Cap)",true,,,,,,,,,8650.000,4350.000,0.000,ShineInfo.szs,ShineList_CloudWorldHomeStage.byml;ShinePosList.byml,1,8,-1,8,false,true,4,音符オブジェ(1つ目),上がって 下がって 音符集め,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
Special1WorldHomeStage:130:1055,Dark Side,Special1WorldHomeStage,Dark Side,overworld,Arrival at Rabbit Ridge!,Special1WorldHomeStage:130:1055,130,1055,ShineFlag_Story | ShineFlag_Multi,Special1WorldHomeStage::entrance::CapThrowerRoomStart::home_in,,(ElectricWire & GroundPound) | (ElectricWire & HammerBros) | (ElectricWire & Vault & Dive & NeutralThrow & GroundPound) | (ElectricWire & GroundPound & Backflip) | (GroundPound & Dive & UpThrow & ElectricWire),WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,"captures=Wire, Hammer Bro | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture, Ground Pound) | method_2(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,3850.000,23700.000,-20000.000,ShineInfo.szs,ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,23,0,3,true,false,1;2,ゴーレムクライム,決着！ ラビットクレーター,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,expert;casual;casual;advanced;advanced,"1,2,3,4,5"
KillerRoadNoCapExStage:3:1062,Dark Side,KillerRoadNoCapExStage,Breakdown Road Capless,subarea,Breakdown Road: Hurry!,KillerRoadNoCapExStage:3:1062,3,1062,ShineFlag_None,KillerRoadNoCapExStage::entrance::KillerRoadNoCapEx::sub_near,,LongJump,WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,,,,,,,,,-21350.000,14250.000,25000.000,ShineInfo.szs,ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,11,-1,2,false,false,2,鍵付き宝箱,ゴーゴー！ くずれ道,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
KillerRoadNoCapExStage:5:1063,Dark Side,KillerRoadNoCapExStage,Breakdown Road Capless,subarea,Breakdown Road: Final Challenge!,KillerRoadNoCapExStage:5:1063,5,1063,ShineFlag_None,KillerRoadNoCapExStage::entrance::KillerRoadNoCapEx::sub_near,,Dive | LongJump | (TripleJump & WallJump & LedgeGrab),WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,Shine,Scenario2,-1,,1,-1,None,,0.000,100.000,-1100.000,KillerRoadNoCapExStageMap.szs;ShineInfo.szs,KillerRoadNoCapExStageMap.byml;ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,17,-1,2,false,false,2,シャイン,チャレンジ！ くずれ道,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced;expert,
BikeSteelNoCapExStage:5:1064,Dark Side,BikeSteelNoCapExStage,Vanishing Road Capless,subarea,Vanishing Road Challenge,BikeSteelNoCapExStage:5:1064,5,1064,ShineFlag_None,BikeSteelNoCapExStage::entrance::BikeSteelNoCapEx::sub_near,,LongJump | RollBoost | (RollBoost & LongJump),WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Roll Boost)",true,ShineAddByRock,Scenario2,-1,,1,-1,None,,-46500.000,5300.000,-16100.000,BikeSteelNoCapExStageMap.szs;ShineInfo.szs,BikeSteelNoCapExStageMap.byml;ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,16,-1,2,false,false,2,シャイン【月の石追加版】,チャレンジ！ 消える道路,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,advanced;advanced;casual,"1,2,3,4,5"
BikeSteelNoCapExStage:6:1065,Dark Side,BikeSteelNoCapExStage,Vanishing Road Capless,subarea,Vanishing Road Rush,BikeSteelNoCapExStage:6:1065,6,1065,ShineFlag_None,BikeSteelNoCapExStage::entrance::BikeSteelNoCapEx_Exit::sub_far,,free,WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Roll Boost)",true,ShineAddByRockAddHeight,Scenario2,-1,,1,-1,None,,-47700.000,1550.000,-31700.000,BikeSteelNoCapExStageMap.szs;ShineInfo.szs,BikeSteelNoCapExStageMap.byml;ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,22,-1,2,false,false,2,シャイン【月の石追加版2m】,ゴーゴー！ 消える道路,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ShootingCityYoshiExStage:3:1066,Dark Side,ShootingCityYoshiExStage,Yoshi Under Siege,subarea,Yoshi Under Siege,ShootingCityYoshiExStage:3:1066,3,1066,ShineFlag_None,ShootingCityYoshiExStage::entrance::taxi::sub_near,,Yoshi,WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,"captures=Yoshi | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,2300.000,-2300.000,5700.000,ShineInfo.szs,ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,14,-1,2,false,false,2,ヨッシーフルーツ用シャイン保持,砲撃の中のヨッシー,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ShootingCityYoshiExStage:4:1067,Dark Side,ShootingCityYoshiExStage,Yoshi Under Siege,subarea,Fruit Feast Under Siege,ShootingCityYoshiExStage:4:1067,4,1067,ShineFlag_None,ShootingCityYoshiExStage::entrance::taxi::sub_near,,Yoshi,WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,"captures=Yoshi | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,2300.000,-2300.000,5700.000,ShineInfo.szs,ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,20,-1,2,false,false,2,ヨッシーフルーツ用シャイン保持,砲撃の中で ごちそうさま！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
PackunPoisonNoCapExStage:9:1068,Dark Side,PackunPoisonNoCapExStage,Invisible Road Capless,subarea,Invisible Road: Secret!,PackunPoisonNoCapExStage:9:1068,9,1068,ShineFlag_None,PackunPoisonNoCapExStage::entrance::PackunPoisonNoCapEx::sub_near,,Roll | GroundPound,WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,TreasureBox,Scenario2,,,1,,None,,6650.000,600.000,-4100.000,PackunPoisonNoCapExStageMap.szs;ShineInfo.szs,PackunPoisonNoCapExStageMap.byml;ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,15,-1,2,false,false,2,宝箱,チャレンジ！ とうめいロード,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
PackunPoisonNoCapExStage:4:1069,Dark Side,PackunPoisonNoCapExStage,Invisible Road Capless,subarea,Invisible Road: Rush!,PackunPoisonNoCapExStage:4:1069,4,1069,ShineFlag_None,PackunPoisonNoCapExStage::entrance::PackunPoisonNoCapEx::sub_near,,free,WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,ShineAddHeight,Scenario2,-1,,1,-1,None,,2750.000,800.000,2300.000,PackunPoisonNoCapExStageMap.szs;ShineInfo.szs,PackunPoisonNoCapExStageMap.byml;ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,21,-1,2,false,false,2,シャイン【2m置き】,ゴーゴー！ とうめいロード,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SenobiTowerYoshiExStage:26:1070,Dark Side,SenobiTowerYoshiExStage,Yoshi on the Sinking Island,subarea,Yoshi on the Sinking Island,SenobiTowerYoshiExStage:26:1070,26,1070,ShineFlag_None,SenobiTowerYoshiExStage::place::new_place,,Yoshi,WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,"captures=Yoshi | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,1750.000,-2000.000,5000.000,ShineInfo.szs,ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,13,-1,2,false,false,2,ヨッシーフルーツ用シャイン保持,沈む島のヨッシー,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
