node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
LavaWorldHomeStage::entrance::KeyMoveExDokan::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,KeyMoveExDokan,home_out,obj3134,Home return: KeyMoveExDokan,6400.000,0.000,8750.000,0;1;2;6;7;9,Links to LavaWorldUpDownExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::LavaLiftEx::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,LavaLiftEx,home_in,obj5659,Home entrance: LavaLiftEx,-3450.000,2150.000,17700.000,7,Links to CapAppearLavaLiftExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::LavaLiftExdokan::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,LavaLiftExdokan,home_out,obj5660,Home return: LavaLiftExdokan,-3450.000,2150.000,17300.000,7,Links to CapAppearLavaLiftExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::MartinCubeEx::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,MartinCubeEx,home_in,obj3169,Home entrance: MartinCubeEx,-5050.000,2550.000,-8350.000,0;1;2;6;7;9,Links to LavaWorldExcavationExStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::entrance::MartinCubeEx::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,MartinCubeEx,home_out,obj3169,Home return: MartinCubeEx,-5050.000,2550.000,-8350.000,0;1;2;6;7;9,Links to LavaWorldExcavationExStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::entrance::PechoBubbleEx::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,PechoBubbleEx,home_in,obj3139,Home entrance: PechoBubbleEx,-16400.000,2100.000,-3550.000,0;1;2;6;7;9,Links to LavaWorldBubbleLaneExStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::entrance::PechoBubbleExDokan::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,PechoBubbleExDokan,home_out,obj3140,Home return: PechoBubbleExDokan,-16400.000,2150.000,-4200.000,0;1;2;6;7;9,Links to LavaWorldBubbleLaneExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::TreasureEventWorldLava::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,TreasureEventWorldLava,home_in,obj6280,Home entrance: TreasureEventWorldLava,-11500.000,2250.000,-4125.000,1;2;3;6;7;8,Links to LavaWorldTreasureStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::entrance::TreasureEventWorldLava::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,TreasureEventWorldLava,home_out,obj6280,Home return: TreasureEventWorldLava,-11500.000,2250.000,-4125.000,1;2;3;6;7;8,Links to LavaWorldTreasureStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::entrance::shop::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,shop,home_in,obj4087,Home entrance: shop,-3400.000,2400.000,3700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to LavaWorldShopStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::entrance::shop::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,shop,home_out,obj4087,Home return: shop,-3400.000,2400.000,3700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to LavaWorldShopStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::entrance::town::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,town,home_in,obj3860,Home entrance: town,-3925.648,2400.000,10174.180,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to SandWorldSlotStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::entrance::town::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,town,home_out,obj3860,Home return: town,-3925.648,2400.000,10174.180,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to SandWorldSlotStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::stage_change::BBQEx::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,BBQEx,raw,obj3148,Stage Change BBQEx,-19586.857,2300.000,-12303.658,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DoorAreaChangeCap.,
LavaWorldHomeStage::stage_change::BBQExDokan::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,BBQExDokan,raw,obj3146,Stage Change BBQExDokan,-19869.701,2300.000,-12586.501,0;1;2;6;7;9,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::Come::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,Come,raw,obj4889,Stage Change Come,17300.000,8900.000,-20550.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
LavaWorldHomeStage::stage_change::CostumeEventWorldLava::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,CostumeEventWorldLava,raw,obj5522,Stage Change CostumeEventWorldLava,-3400.000,2400.000,5100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::stage_change::CostumeOut::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,CostumeOut,raw,obj6388,Stage Change CostumeOut,-2750.000,2200.001,5450.000,0;1;2;6;7;9,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::FenceLiftEx::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,FenceLiftEx,raw,obj5651,Stage Change FenceLiftEx,18850.000,1700.000,5200.000,7,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::FenceLiftExdokan::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,FenceLiftExdokan,raw,obj5652,Stage Change FenceLiftExdokan,19550.000,1700.000,5200.000,7,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::ForkEX::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,ForkEX,raw,obj2867,Stage Change ForkEX,300.000,750.000,-5500.000,0;1;2;6;7;9,Raw UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::stage_change::GabuzouClockEx::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,GabuzouClockEx,raw,obj5661,Stage Change GabuzouClockEx,-17350.000,6750.000,-2750.000,7,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::GabuzouClockExdokan::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,GabuzouClockExdokan,raw,obj5662,Stage Change GabuzouClockExdokan,-17350.000,6750.000,-3200.000,7,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::Go::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,Go,raw,obj4893,Stage Change Go,-19996.160,2393.325,-22001.203,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
LavaWorldHomeStage::stage_change::KeyMoveEx::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,KeyMoveEx,raw,obj3133,Stage Change KeyMoveEx,6400.000,-50.000,9650.000,0;1;2;6;7;9,Raw UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::stage_change::KeyMoveExDokan::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,KeyMoveExDokan,raw,obj3134,Stage Change KeyMoveExDokan,6400.000,0.000,8750.000,0;1;2;6;7;9,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::LavaLiftEx::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,LavaLiftEx,raw,obj5659,Stage Change LavaLiftEx,-3450.000,2150.000,17700.000,7,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::LavaLiftExdokan::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,LavaLiftExdokan,raw,obj5660,Stage Change LavaLiftExdokan,-3450.000,2150.000,17300.000,7,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::LavaStart::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,LavaStart,raw,obj6091,Stage Change LavaStart,-12150.000,2422.446,16000.000,3,Raw UnitConfigName=PlayerStartObjNoLink.,
LavaWorldHomeStage::stage_change::MartinCubeEx::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,MartinCubeEx,raw,obj3169,Stage Change MartinCubeEx,-5050.000,2550.000,-8350.000,0;1;2;6;7;9,Raw UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::stage_change::PechoBubbleEx::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,PechoBubbleEx,raw,obj3139,Stage Change PechoBubbleEx,-16400.000,2100.000,-3550.000,0;1;2;6;7;9,Raw UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::stage_change::PechoBubbleExDokan::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,PechoBubbleExDokan,raw,obj3140,Stage Change PechoBubbleExDokan,-16400.000,2150.000,-4200.000,0;1;2;6;7;9,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::TreasureEventWorldLava::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,TreasureEventWorldLava,raw,obj6280,Stage Change TreasureEventWorldLava,-11500.000,2250.000,-4125.000,1;2;3;6;7;8,Raw UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::stage_change::shop::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,shop,raw,obj4087,Stage Change shop,-3400.000,2400.000,3700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::stage_change::start::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,start,raw,obj2,Stage Change start,21550.000,200.000,9500.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=PlayerActorHakoniwa.,
LavaWorldHomeStage::stage_change::town::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,town,raw,obj3860,Stage Change town,-3925.648,2400.000,10174.180,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::start,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LavaWorldHomeStage::event::MoonRockActive_Luncheon,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,state_event,StageData:progression_events,,,obj4881,Moon Rock,13600.000,-100.000,-5650.000,7,Fill the route to the Moon Rock and any prerequisite story/global state. Location imported from StageData obj obj4881.,
LavaWorldHomeStage::event::WorldPeace_Luncheon,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,state_event,progression_events,,,,Luncheon Kingdom World Peace,,,,,Fill the story moons/bosses that must be completed for world peace in this kingdom.,
LavaWorldIslandZone::start,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,embedded_zone,,,,LavaWorldIslandZone,-17250.000,1500.000,-19250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from LavaWorldIslandZone.,
LavaWorldShopStage::stage_change::shop::raw,Luncheon Kingdom,LavaWorldShopStage,Crazy Cap Store(?),subarea,stage_change,StageData,shop,raw,obj6,Stage Change shop,0.000,-100.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
LavaWorldShopStage::start,Luncheon Kingdom,LavaWorldShopStage,Crazy Cap Store(?),subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LavaWorldShopStage::entrance::shop::sub_far,Luncheon Kingdom,LavaWorldShopStage,Crazy Cap Store(?),subarea,substage_entrance,EntranceDB,shop,sub_far,obj6,Substage far side: shop,0.000,-100.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldShopStage::entrance::shop::sub_near,Luncheon Kingdom,LavaWorldShopStage,Crazy Cap Store(?),subarea,substage_entrance,EntranceDB,shop,sub_near,obj6,Substage near side: shop,0.000,-100.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldTimerAthletic000Zone::start,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,embedded_zone,,,,LavaWorldTimerAthletic000Zone,19150.000,1700.000,13450.000,0;1;2;6;7;9,Embedded map landmark from LavaWorldTimerAthletic000Zone.,
LavaWorldTimerAthletic001Zone::start,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,embedded_zone,,,,LavaWorldTimerAthletic001Zone,7950.000,1000.000,4750.000,1;2;6;7,Embedded map landmark from LavaWorldTimerAthletic001Zone.,
LavaWorldTreasureStage::stage_change::TreasureEventWorldLava::raw,Luncheon Kingdom,LavaWorldTreasureStage,Luncheon Treasure Vault(?),subarea,stage_change,StageData,TreasureEventWorldLava,raw,obj6,Stage Change TreasureEventWorldLava,0.000,-450.000,1250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
LavaWorldTreasureStage::start,Luncheon Kingdom,LavaWorldTreasureStage,Luncheon Treasure Vault(?),subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LavaWorldTreasureStage::entrance::TreasureEventWorldLava::sub_far,Luncheon Kingdom,LavaWorldTreasureStage,Luncheon Treasure Vault(?),subarea,substage_entrance,EntranceDB,TreasureEventWorldLava,sub_far,obj6,Substage far side: TreasureEventWorldLava,0.000,-450.000,1250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldTreasureStage::entrance::TreasureEventWorldLava::sub_near,Luncheon Kingdom,LavaWorldTreasureStage,Luncheon Treasure Vault(?),subarea,substage_entrance,EntranceDB,TreasureEventWorldLava,sub_near,obj6,Substage near side: TreasureEventWorldLava,0.000,-450.000,1250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldUpDownExStage::stage_change::KeyMoveEx::raw,Luncheon Kingdom,LavaWorldUpDownExStage,Magma Swamp,subarea,stage_change,StageData,KeyMoveEx,raw,obj326,Stage Change KeyMoveEx,-1100.000,400.000,2450.000,0,Raw UnitConfigName=ChangeStageArea.,
LavaWorldUpDownExStage::stage_change::KeyMoveExDokan::raw,Luncheon Kingdom,LavaWorldUpDownExStage,Magma Swamp,subarea,stage_change,StageData,KeyMoveExDokan,raw,obj310,Stage Change KeyMoveExDokan,550.000,650.000,-7350.000,0,Raw UnitConfigName=DokanStageChange.,
LavaWorldUpDownExStage::start,Luncheon Kingdom,LavaWorldUpDownExStage,Magma Swamp,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LavaWorldUpDownExStage::entrance::KeyMoveEx::sub_near,Luncheon Kingdom,LavaWorldUpDownExStage,Magma Swamp,subarea,substage_entrance,EntranceDB,KeyMoveEx,sub_near,obj326,Substage near side: KeyMoveEx,-1100.000,400.000,2450.000,0,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldUpDownExStage::entrance::KeyMoveExDokan::sub_far,Luncheon Kingdom,LavaWorldUpDownExStage,Magma Swamp,subarea,substage_entrance,EntranceDB,KeyMoveExDokan,sub_far,obj310,Substage far side: KeyMoveExDokan,550.000,650.000,-7350.000,0,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaBonus1Zone::entrance::town::sub_near,Luncheon Kingdom,LavaBonus1Zone,Luncheon Kingdom Slots(?),subarea,substage_entrance,EntranceDB,town,sub_near,obj25,Substage near side: town,3.793,-250.000,600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage.,
LavaBonus1Zone::entrance::town::sub_far,Luncheon Kingdom,LavaBonus1Zone,Luncheon Kingdom Slots(?),subarea,substage_entrance,EntranceDB,town,sub_far,obj25,Substage far side: town,3.793,-250.000,600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage.,
LavaWorldHomeStage::place::new_place,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,editor,,,,Peronza Plaza,,,,,Human-authored logic place.,
LavaWorldHomeStage::place::new_place_2,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,editor,,,,Path to the Meat Plateau,,,,,Human-authored logic place.,
LavaWorldHomeStage::place::new_place_4,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,editor,,,,Jutting Crag,,,,,Human-authored logic place.,
LavaWorldHomeStage::place::new_place_5,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,editor,,,,Captain Toad Free,,,,,Human-authored logic place.,
LavaWorldHomeStage::place::new_place_6,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,editor,,,,The Rooftop Lantern Free,,,,,Human-authored logic place.,
LavaWorldHomeStage::place::new_place_7,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,editor,,,,Under the Meat Plateau Free,,,,,Human-authored logic place.,
LavaWorldCaveZone::start,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,embedded_zone,,,,LavaWorldCaveZone,-3300.000,-46100.000,126100.000,1;2;3;6;7;8,Embedded map landmark from LavaWorldCaveZone.,
LavaWorldHomeStage::place::new_place_3,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,editor,,,,Post 2nd Story Moon,,,,,Human-authored logic place.,
LavaWorldHomeStage::place::new_place_8,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,custom_place,editor,,,,Meat Multi Free,,,,,Human-authored logic place.,
BikeSteelExStage::stage_change::bike::raw,Metro Kingdom,BikeSteelExStage,Scooter Daredevil,subarea,stage_change,StageData,bike,raw,obj1745,Stage Change bike,200.000,2100.000,1800.000,0,Raw UnitConfigName=DokanStageChange.,
BikeSteelExStage::stage_change::bikereturn::raw,Metro Kingdom,BikeSteelExStage,Scooter Daredevil,subarea,stage_change,StageData,bikereturn,raw,obj1744,Stage Change bikereturn,-47195.445,1550.000,-33539.672,0,Raw UnitConfigName=DokanStageChange.,
BikeSteelExStage::start,Metro Kingdom,BikeSteelExStage,Scooter Daredevil,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
BikeSteelExStage::entrance::bike::sub_near,Metro Kingdom,BikeSteelExStage,Scooter Daredevil,subarea,substage_entrance,EntranceDB,bike,sub_near,obj1745,Substage near side: bike,200.000,2100.000,1800.000,0,Connected from CityWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
BikeSteelExStage::entrance::bikereturn::sub_far,Metro Kingdom,BikeSteelExStage,Scooter Daredevil,subarea,substage_entrance,EntranceDB,bikereturn,sub_far,obj1744,Substage far side: bikereturn,-47195.445,1550.000,-33539.672,0,Connected from CityWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
CapRotatePackunExStage::stage_change::kaitendokan::raw,Metro Kingdom,CapRotatePackunExStage,Rotating Maze Shards,subarea,stage_change,StageData,kaitendokan,raw,obj197,Stage Change kaitendokan,-910.500,-700.000,3500.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
CapRotatePackunExStage::start,Metro Kingdom,CapRotatePackunExStage,Rotating Maze Shards,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
CapRotatePackunExStage::entrance::kaitendokan::sub_far,Metro Kingdom,CapRotatePackunExStage,Rotating Maze Shards,subarea,substage_entrance,EntranceDB,kaitendokan,sub_far,obj197,Substage far side: kaitendokan,-910.500,-700.000,3500.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CityWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
